num_threads,iteration,matrix_size,execution_time_ms
20,0,2048,422
20,1,2048,458
20,2,2048,515
20,3,2048,451
20,4,2048,450
20,5,2048,454
20,6,2048,454
20,7,2048,451
20,8,2048,463
20,9,2048,457
