num_threads,iteration,matrix_size,execution_time_ms
1,0,2048,Starting optimized computation...
Execution time: 3424 ms
1,1,2048,Starting optimized computation...
Execution time: 3501 ms
1,2,2048,Starting optimized computation...
Execution time: 3567 ms
1,3,2048,Starting optimized computation...
Execution time: 3423 ms
1,4,2048,Starting optimized computation...
Execution time: 3350 ms
1,5,2048,Starting optimized computation...
Execution time: 3331 ms
1,6,2048,Starting optimized computation...
Execution time: 3527 ms
1,7,2048,Starting optimized computation...
Execution time: 3377 ms
1,8,2048,Starting optimized computation...
Execution time: 3406 ms
1,9,2048,Starting optimized computation...
Execution time: 3415 ms
2,0,2048,Starting optimized computation...
Execution time: 1803 ms
2,1,2048,Starting optimized computation...
Execution time: 1785 ms
2,2,2048,Starting optimized computation...
Execution time: 1791 ms
2,3,2048,Starting optimized computation...
Execution time: 1801 ms
2,4,2048,Starting optimized computation...
Execution time: 1792 ms
2,5,2048,Starting optimized computation...
Execution time: 1805 ms
2,6,2048,Starting optimized computation...
Execution time: 1947 ms
2,7,2048,Starting optimized computation...
Execution time: 2003 ms
2,8,2048,Starting optimized computation...
Execution time: 1829 ms
2,9,2048,Starting optimized computation...
Execution time: 1813 ms
3,0,2048,Starting optimized computation...
Execution time: 1271 ms
3,1,2048,Starting optimized computation...
Execution time: 1194 ms
3,2,2048,Starting optimized computation...
Execution time: 1213 ms
3,3,2048,Starting optimized computation...
Execution time: 1246 ms
3,4,2048,Starting optimized computation...
Execution time: 1224 ms
3,5,2048,Starting optimized computation...
Execution time: 1211 ms
3,6,2048,Starting optimized computation...
Execution time: 1222 ms
3,7,2048,Starting optimized computation...
Execution time: 1215 ms
3,8,2048,Starting optimized computation...
Execution time: 1203 ms
3,9,2048,Starting optimized computation...
Execution time: 1219 ms
4,0,2048,Starting optimized computation...
Execution time: 942 ms
4,1,2048,Starting optimized computation...
Execution time: 921 ms
4,2,2048,Starting optimized computation...
Execution time: 918 ms
4,3,2048,Starting optimized computation...
Execution time: 929 ms
4,4,2048,Starting optimized computation...
Execution time: 934 ms
4,5,2048,Starting optimized computation...
Execution time: 1011 ms
4,6,2048,Starting optimized computation...
Execution time: 966 ms
4,7,2048,Starting optimized computation...
Execution time: 975 ms
4,8,2048,Starting optimized computation...
Execution time: 1012 ms
4,9,2048,Starting optimized computation...
Execution time: 966 ms
5,0,2048,Starting optimized computation...
Execution time: 889 ms
5,1,2048,Starting optimized computation...
Execution time: 810 ms
5,2,2048,Starting optimized computation...
Execution time: 780 ms
5,3,2048,Starting optimized computation...
Execution time: 822 ms
5,4,2048,Starting optimized computation...
Execution time: 944 ms
5,5,2048,Starting optimized computation...
Execution time: 727 ms
5,6,2048,Starting optimized computation...
Execution time: 716 ms
5,7,2048,Starting optimized computation...
Execution time: 769 ms
5,8,2048,Starting optimized computation...
Execution time: 752 ms
5,9,2048,Starting optimized computation...
Execution time: 719 ms
6,0,2048,Starting optimized computation...
Execution time: 614 ms
6,1,2048,Starting optimized computation...
Execution time: 640 ms
6,2,2048,Starting optimized computation...
Execution time: 670 ms
6,3,2048,Starting optimized computation...
Execution time: 643 ms
6,4,2048,Starting optimized computation...
Execution time: 759 ms
6,5,2048,Starting optimized computation...
Execution time: 737 ms
6,6,2048,Starting optimized computation...
Execution time: 745 ms
6,7,2048,Starting optimized computation...
Execution time: 813 ms
6,8,2048,Starting optimized computation...
Execution time: 727 ms
6,9,2048,Starting optimized computation...
Execution time: 791 ms
7,0,2048,Starting optimized computation...
Execution time: 717 ms
7,1,2048,Starting optimized computation...
Execution time: 628 ms
7,2,2048,Starting optimized computation...
Execution time: 677 ms
7,3,2048,Starting optimized computation...
Execution time: 649 ms
7,4,2048,Starting optimized computation...
Execution time: 657 ms
7,5,2048,Starting optimized computation...
Execution time: 704 ms
7,6,2048,Starting optimized computation...
Execution time: 658 ms
7,7,2048,Starting optimized computation...
Execution time: 618 ms
7,8,2048,Starting optimized computation...
Execution time: 631 ms
7,9,2048,Starting optimized computation...
Execution time: 628 ms
8,0,2048,Starting optimized computation...
Execution time: 613 ms
8,1,2048,Starting optimized computation...
Execution time: 621 ms
8,2,2048,Starting optimized computation...
Execution time: 628 ms
8,3,2048,Starting optimized computation...
Execution time: 620 ms
8,4,2048,Starting optimized computation...
Execution time: 606 ms
8,5,2048,Starting optimized computation...
Execution time: 583 ms
8,6,2048,Starting optimized computation...
Execution time: 597 ms
8,7,2048,Starting optimized computation...
Execution time: 718 ms
8,8,2048,Starting optimized computation...
Execution time: 644 ms
8,9,2048,Starting optimized computation...
